data-object,key,variants.sku,variants.key,variants.images.label,variants.images.url,variants.images.dimensions.w,variants.images.dimensions.h
image,KeySnowboard00216,SKU-SNW-4021,VariantKeySNW-4021,SNW-Image216-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-216-01/2.jpg,700,700
image,KeySnowboard00216,SKU-SNW-4021,VariantKeySNW-4021,SNW-Image216-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-216-01/3.jpg,700,700
image,KeySnowboard00216,SKU-SNW-4021,VariantKeySNW-4021,SNW-Image216-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-216-01/4.jpg,700,700
image,KeySnowboard00216,SKU-SNW-4021,VariantKeySNW-4021,SNW-Image216-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-216-01/5.jpg,700,700
variant,KeySnowboard00216,SKU-SNW-4021-0001,VariantKeySNW-4021-0001,SNW-Image216-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-216-01/0.jpg,700,700
variant,KeySnowboard00216,SKU-SNW-4021-0002,VariantKeySNW-4021-0002,SNW-Image216-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-216-01/0.jpg,700,700
variant,KeySnowboard00216,SKU-SNW-4021-0003,VariantKeySNW-4021-0003,SNW-Image216-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-216-01/0.jpg,700,700
variant,KeySnowboard00216,SKU-SNW-4021-0004,VariantKeySNW-4021-0004,SNW-Image216-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-216-01/0.jpg,700,700
variant,KeySnowboard00216,SKU-SNW-4021-0005,VariantKeySNW-4021-0005,SNW-Image216-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-216-01/0.jpg,700,700
variant,KeySnowboard00216,SKU-SNW-4021-0006,VariantKeySNW-4021-0006,SNW-Image216-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-216-01/0.jpg,700,700
variant,KeySnowboard00216,SKU-SNW-4021-0007,VariantKeySNW-4021-0007,SNW-Image216-07-0007,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-216-01/0.jpg,700,700
variant,KeySnowboard00216,SKU-SNW-4021-0008,VariantKeySNW-4021-0008,SNW-Image216-08-0008,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-216-01/0.jpg,700,700
image,KeySnowboard00217,SKU-SNW-3996,VariantKeySNW-3996,SNW-Image217-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-217-01/0.jpg,700,700
image,KeySnowboard00217,SKU-SNW-3996,VariantKeySNW-3996,SNW-Image217-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-217-01/1.jpg,700,700
image,KeySnowboard00217,SKU-SNW-3996,VariantKeySNW-3996,SNW-Image217-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-217-01/2.jpg,700,700
image,KeySnowboard00217,SKU-SNW-3996,VariantKeySNW-3996,SNW-Image217-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-217-01/3.jpg,700,700
image,KeySnowboard00217,SKU-SNW-3996,VariantKeySNW-3996,SNW-Image217-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-217-01/4.jpg,700,700
image,KeySnowboard00217,SKU-SNW-3996,VariantKeySNW-3996,SNW-Image217-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-217-01/5.jpg,700,700
variant,KeySnowboard00217,SKU-SNW-3996-0001,VariantKeySNW-3996-0001,SNW-Image217-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-217-01/0.jpg,700,700
variant,KeySnowboard00217,SKU-SNW-3996-0002,VariantKeySNW-3996-0002,SNW-Image217-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-217-01/0.jpg,700,700
variant,KeySnowboard00217,SKU-SNW-3996-0003,VariantKeySNW-3996-0003,SNW-Image217-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-217-01/0.jpg,700,700
variant,KeySnowboard00217,SKU-SNW-3996-0004,VariantKeySNW-3996-0004,SNW-Image217-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-217-01/0.jpg,700,700
variant,KeySnowboard00217,SKU-SNW-3996-0005,VariantKeySNW-3996-0005,SNW-Image217-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-217-01/0.jpg,700,700
image,KeySnowboard00218,SKU-SNW-3116,VariantKeySNW-3116,SNW-Image218-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-218-01/0.jpg,700,700
image,KeySnowboard00218,SKU-SNW-3116,VariantKeySNW-3116,SNW-Image218-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-218-01/1.jpg,700,700
image,KeySnowboard00218,SKU-SNW-3116,VariantKeySNW-3116,SNW-Image218-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-218-01/2.jpg,700,700
image,KeySnowboard00218,SKU-SNW-3116,VariantKeySNW-3116,SNW-Image218-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-218-01/3.jpg,700,700
image,KeySnowboard00218,SKU-SNW-3116,VariantKeySNW-3116,SNW-Image218-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-218-01/4.jpg,700,700
variant,KeySnowboard00218,SKU-SNW-3116-0001,VariantKeySNW-3116-0001,SNW-Image218-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-218-01/0.jpg,700,700
variant,KeySnowboard00218,SKU-SNW-3116-0002,VariantKeySNW-3116-0002,SNW-Image218-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-218-01/0.jpg,700,700
variant,KeySnowboard00218,SKU-SNW-3116-0003,VariantKeySNW-3116-0003,SNW-Image218-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-218-01/0.jpg,700,700
variant,KeySnowboard00218,SKU-SNW-3116-0004,VariantKeySNW-3116-0004,SNW-Image218-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-218-01/0.jpg,700,700
variant,KeySnowboard00218,SKU-SNW-3116-0005,VariantKeySNW-3116-0005,SNW-Image218-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-218-01/0.jpg,700,700
image,KeySnowboard00219,SKU-SNW-3588,VariantKeySNW-3588,SNW-Image219-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-219-01/0.jpg,700,700
variant,KeySnowboard00219,SKU-SNW-3588-0001,VariantKeySNW-3588-0001,SNW-Image219-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-219-01/0.jpg,700,700
variant,KeySnowboard00219,SKU-SNW-3588-0002,VariantKeySNW-3588-0002,SNW-Image219-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-219-01/0.jpg,700,700
variant,KeySnowboard00219,SKU-SNW-3588-0003,VariantKeySNW-3588-0003,SNW-Image219-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-219-01/0.jpg,700,700
variant,KeySnowboard00219,SKU-SNW-3588-0004,VariantKeySNW-3588-0004,SNW-Image219-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-219-01/0.jpg,700,700
image,KeySnowboard00220,SKU-SNW-3404,VariantKeySNW-3404,SNW-Image220-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-220-01/0.jpg,700,700
variant,KeySnowboard00220,SKU-SNW-3404-0001,VariantKeySNW-3404-0001,SNW-Image220-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-220-01/0.jpg,700,700
variant,KeySnowboard00220,SKU-SNW-3404-0002,VariantKeySNW-3404-0002,SNW-Image220-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-220-01/0.jpg,700,700
image,KeySnowboard00221,SKU-SNW-2557,VariantKeySNW-2557,SNW-Image221-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-221-01/0.jpg,700,700
image,KeySnowboard00221,SKU-SNW-2557,VariantKeySNW-2557,SNW-Image221-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-221-01/1.jpg,700,700
image,KeySnowboard00221,SKU-SNW-2557,VariantKeySNW-2557,SNW-Image221-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-221-01/2.jpg,700,700
image,KeySnowboard00221,SKU-SNW-2557,VariantKeySNW-2557,SNW-Image221-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-221-01/3.jpg,700,700
image,KeySnowboard00221,SKU-SNW-2557,VariantKeySNW-2557,SNW-Image221-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-221-01/4.jpg,700,700
variant,KeySnowboard00221,SKU-SNW-2557-0001,VariantKeySNW-2557-0001,SNW-Image221-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-221-01/0.jpg,700,700
variant,KeySnowboard00221,SKU-SNW-2557-0002,VariantKeySNW-2557-0002,SNW-Image221-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-221-01/0.jpg,700,700
variant,KeySnowboard00221,SKU-SNW-2557-0003,VariantKeySNW-2557-0003,SNW-Image221-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-221-01/0.jpg,700,700
variant,KeySnowboard00221,SKU-SNW-2557-0004,VariantKeySNW-2557-0004,SNW-Image221-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-221-01/0.jpg,700,700
variant,KeySnowboard00221,SKU-SNW-2557-0005,VariantKeySNW-2557-0005,SNW-Image221-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-221-01/0.jpg,700,700
image,KeySnowboard00222,SKU-SNW-3034,VariantKeySNW-3034,SNW-Image222-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-222-01/0.jpg,700,700
image,KeySnowboard00222,SKU-SNW-3034,VariantKeySNW-3034,SNW-Image222-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-222-01/1.jpg,700,700
variant,KeySnowboard00222,SKU-SNW-3034-0001,VariantKeySNW-3034-0001,SNW-Image222-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-222-01/0.jpg,700,700
variant,KeySnowboard00222,SKU-SNW-3034-0002,VariantKeySNW-3034-0002,SNW-Image222-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-222-01/0.jpg,700,700
variant,KeySnowboard00222,SKU-SNW-3034-0003,VariantKeySNW-3034-0003,SNW-Image222-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-222-01/0.jpg,700,700
variant,KeySnowboard00222,SKU-SNW-3034-0004,VariantKeySNW-3034-0004,SNW-Image222-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-222-01/0.jpg,700,700
variant,KeySnowboard00222,SKU-SNW-3034-0005,VariantKeySNW-3034-0005,SNW-Image222-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-222-01/0.jpg,700,700
variant,KeySnowboard00222,SKU-SNW-3034-0006,VariantKeySNW-3034-0006,SNW-Image222-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-222-01/0.jpg,700,700
image,KeySnowboard00223,SKU-SNW-2833,VariantKeySNW-2833,SNW-Image223-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-223-01/0.jpg,700,700
image,KeySnowboard00223,SKU-SNW-2833,VariantKeySNW-2833,SNW-Image223-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-223-01/1.jpg,700,700
image,KeySnowboard00223,SKU-SNW-2833,VariantKeySNW-2833,SNW-Image223-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-223-01/2.jpg,700,700
image,KeySnowboard00223,SKU-SNW-2833,VariantKeySNW-2833,SNW-Image223-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-223-01/3.jpg,700,700
image,KeySnowboard00223,SKU-SNW-2833,VariantKeySNW-2833,SNW-Image223-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-223-01/4.jpg,700,700
variant,KeySnowboard00223,SKU-SNW-2833-0001,VariantKeySNW-2833-0001,SNW-Image223-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-223-01/0.jpg,700,700
variant,KeySnowboard00223,SKU-SNW-2833-0002,VariantKeySNW-2833-0002,SNW-Image223-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-223-01/0.jpg,700,700
variant,KeySnowboard00223,SKU-SNW-2833-0003,VariantKeySNW-2833-0003,SNW-Image223-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-223-01/0.jpg,700,700
variant,KeySnowboard00223,SKU-SNW-2833-0004,VariantKeySNW-2833-0004,SNW-Image223-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-223-01/0.jpg,700,700
variant,KeySnowboard00223,SKU-SNW-2833-0005,VariantKeySNW-2833-0005,SNW-Image223-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-223-01/0.jpg,700,700
image,KeySnowboard00224,SKU-SNW-2450,VariantKeySNW-2450,SNW-Image224-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-224-01/0.jpg,700,700
image,KeySnowboard00224,SKU-SNW-2450,VariantKeySNW-2450,SNW-Image224-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-224-01/1.jpg,700,700
image,KeySnowboard00224,SKU-SNW-2450,VariantKeySNW-2450,SNW-Image224-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-224-01/2.jpg,700,700
image,KeySnowboard00224,SKU-SNW-2450,VariantKeySNW-2450,SNW-Image224-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-224-01/3.jpg,700,700
image,KeySnowboard00224,SKU-SNW-2450,VariantKeySNW-2450,SNW-Image224-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-224-01/4.jpg,700,700
variant,KeySnowboard00224,SKU-SNW-2450-0001,VariantKeySNW-2450-0001,SNW-Image224-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-224-01/0.jpg,700,700
variant,KeySnowboard00224,SKU-SNW-2450-0002,VariantKeySNW-2450-0002,SNW-Image224-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-224-01/0.jpg,700,700
variant,KeySnowboard00224,SKU-SNW-2450-0003,VariantKeySNW-2450-0003,SNW-Image224-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-224-01/0.jpg,700,700
variant,KeySnowboard00224,SKU-SNW-2450-0004,VariantKeySNW-2450-0004,SNW-Image224-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-224-01/0.jpg,700,700
variant,KeySnowboard00224,SKU-SNW-2450-0005,VariantKeySNW-2450-0005,SNW-Image224-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-224-01/0.jpg,700,700
image,KeySnowboard00225,SKU-SNW-2781,VariantKeySNW-2781,SNW-Image225-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-225-01/0.jpg,700,700
image,KeySnowboard00225,SKU-SNW-2781,VariantKeySNW-2781,SNW-Image225-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-225-01/1.jpg,700,700
image,KeySnowboard00225,SKU-SNW-2781,VariantKeySNW-2781,SNW-Image225-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-225-01/2.jpg,700,700
image,KeySnowboard00225,SKU-SNW-2781,VariantKeySNW-2781,SNW-Image225-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-225-01/3.jpg,700,700
variant,KeySnowboard00225,SKU-SNW-2781-0001,VariantKeySNW-2781-0001,SNW-Image225-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-225-01/0.jpg,700,700
variant,KeySnowboard00225,SKU-SNW-2781-0002,VariantKeySNW-2781-0002,SNW-Image225-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-225-01/0.jpg,700,700
variant,KeySnowboard00225,SKU-SNW-2781-0003,VariantKeySNW-2781-0003,SNW-Image225-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-225-01/0.jpg,700,700
variant,KeySnowboard00225,SKU-SNW-2781-0004,VariantKeySNW-2781-0004,SNW-Image225-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-225-01/0.jpg,700,700
variant,KeySnowboard00225,SKU-SNW-2781-0005,VariantKeySNW-2781-0005,SNW-Image225-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-225-01/0.jpg,700,700
variant,KeySnowboard00225,SKU-SNW-2781-0006,VariantKeySNW-2781-0006,SNW-Image225-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-225-01/0.jpg,700,700
variant,KeySnowboard00225,SKU-SNW-2781-0007,VariantKeySNW-2781-0007,SNW-Image225-07-0007,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-225-01/0.jpg,700,700
variant,KeySnowboard00225,SKU-SNW-2781-0008,VariantKeySNW-2781-0008,SNW-Image225-08-0008,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-225-01/0.jpg,700,700
variant,KeySnowboard00225,SKU-SNW-2781-0009,VariantKeySNW-2781-0009,SNW-Image225-09-0009,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-225-01/0.jpg,700,700
image,KeySnowboard00226,SKU-SNW-3258,VariantKeySNW-3258,SNW-Image226-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-226-01/0.jpg,700,700
image,KeySnowboard00226,SKU-SNW-3258,VariantKeySNW-3258,SNW-Image226-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-226-01/1.jpg,700,700
image,KeySnowboard00226,SKU-SNW-3258,VariantKeySNW-3258,SNW-Image226-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-226-01/2.jpg,700,700
image,KeySnowboard00226,SKU-SNW-3258,VariantKeySNW-3258,SNW-Image226-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-226-01/3.jpg,700,700
variant,KeySnowboard00226,SKU-SNW-3258-0001,VariantKeySNW-3258-0001,SNW-Image226-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-226-01/0.jpg,700,700
variant,KeySnowboard00226,SKU-SNW-3258-0002,VariantKeySNW-3258-0002,SNW-Image226-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-226-01/0.jpg,700,700
variant,KeySnowboard00226,SKU-SNW-3258-0003,VariantKeySNW-3258-0003,SNW-Image226-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-226-01/0.jpg,700,700
variant,KeySnowboard00226,SKU-SNW-3258-0004,VariantKeySNW-3258-0004,SNW-Image226-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-226-01/0.jpg,700,700
variant,KeySnowboard00226,SKU-SNW-3258-0005,VariantKeySNW-3258-0005,SNW-Image226-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-226-01/0.jpg,700,700
variant,KeySnowboard00226,SKU-SNW-3258-0006,VariantKeySNW-3258-0006,SNW-Image226-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-226-01/0.jpg,700,700
image,KeySnowboard00227,SKU-SNW-3773,VariantKeySNW-3773,SNW-Image227-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-227-01/0.jpg,700,700
image,KeySnowboard00227,SKU-SNW-3773,VariantKeySNW-3773,SNW-Image227-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-227-01/1.jpg,700,700
image,KeySnowboard00227,SKU-SNW-3773,VariantKeySNW-3773,SNW-Image227-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-227-01/2.jpg,700,700
image,KeySnowboard00227,SKU-SNW-3773,VariantKeySNW-3773,SNW-Image227-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-227-01/3.jpg,700,700
image,KeySnowboard00227,SKU-SNW-3773,VariantKeySNW-3773,SNW-Image227-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-227-01/4.jpg,700,700
image,KeySnowboard00227,SKU-SNW-3773,VariantKeySNW-3773,SNW-Image227-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-227-01/5.jpg,700,700
image,KeySnowboard00227,SKU-SNW-3773,VariantKeySNW-3773,SNW-Image227-07,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-227-01/6.jpg,700,700
variant,KeySnowboard00227,SKU-SNW-3773-0001,VariantKeySNW-3773-0001,SNW-Image227-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-227-01/0.jpg,700,700
variant,KeySnowboard00227,SKU-SNW-3773-0002,VariantKeySNW-3773-0002,SNW-Image227-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-227-01/0.jpg,700,700
variant,KeySnowboard00227,SKU-SNW-3773-0003,VariantKeySNW-3773-0003,SNW-Image227-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-227-01/0.jpg,700,700
variant,KeySnowboard00227,SKU-SNW-3773-0004,VariantKeySNW-3773-0004,SNW-Image227-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-227-01/0.jpg,700,700
variant,KeySnowboard00227,SKU-SNW-3773-0005,VariantKeySNW-3773-0005,SNW-Image227-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-227-01/0.jpg,700,700
image,KeySnowboard00228,SKU-SNW-3461,VariantKeySNW-3461,SNW-Image228-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-228-01/0.jpg,700,700
image,KeySnowboard00228,SKU-SNW-3461,VariantKeySNW-3461,SNW-Image228-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-228-01/1.jpg,700,700
image,KeySnowboard00228,SKU-SNW-3461,VariantKeySNW-3461,SNW-Image228-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-228-01/2.jpg,700,700
image,KeySnowboard00228,SKU-SNW-3461,VariantKeySNW-3461,SNW-Image228-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-228-01/3.jpg,700,700
image,KeySnowboard00228,SKU-SNW-3461,VariantKeySNW-3461,SNW-Image228-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-228-01/4.jpg,700,700
image,KeySnowboard00228,SKU-SNW-3461,VariantKeySNW-3461,SNW-Image228-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-228-01/5.jpg,700,700
image,KeySnowboard00228,SKU-SNW-3461,VariantKeySNW-3461,SNW-Image228-07,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-228-01/6.jpg,700,700
variant,KeySnowboard00228,SKU-SNW-3461-0001,VariantKeySNW-3461-0001,SNW-Image228-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-228-01/0.jpg,700,700
variant,KeySnowboard00228,SKU-SNW-3461-0002,VariantKeySNW-3461-0002,SNW-Image228-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-228-01/0.jpg,700,700
variant,KeySnowboard00228,SKU-SNW-3461-0003,VariantKeySNW-3461-0003,SNW-Image228-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-228-01/0.jpg,700,700
variant,KeySnowboard00228,SKU-SNW-3461-0004,VariantKeySNW-3461-0004,SNW-Image228-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-228-01/0.jpg,700,700
variant,KeySnowboard00228,SKU-SNW-3461-0005,VariantKeySNW-3461-0005,SNW-Image228-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-228-01/0.jpg,700,700
variant,KeySnowboard00228,SKU-SNW-3461-0006,VariantKeySNW-3461-0006,SNW-Image228-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-228-01/0.jpg,700,700
image,KeySnowboard00229,SKU-SNW-3569,VariantKeySNW-3569,SNW-Image229-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-229-01/0.jpg,700,700
image,KeySnowboard00229,SKU-SNW-3569,VariantKeySNW-3569,SNW-Image229-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-229-01/1.jpg,700,700
image,KeySnowboard00229,SKU-SNW-3569,VariantKeySNW-3569,SNW-Image229-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-229-01/2.jpg,700,700
image,KeySnowboard00229,SKU-SNW-3569,VariantKeySNW-3569,SNW-Image229-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-229-01/3.jpg,700,700
variant,KeySnowboard00229,SKU-SNW-3569-0001,VariantKeySNW-3569-0001,SNW-Image229-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-229-01/0.jpg,700,700
variant,KeySnowboard00229,SKU-SNW-3569-0002,VariantKeySNW-3569-0002,SNW-Image229-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-229-01/0.jpg,700,700
variant,KeySnowboard00229,SKU-SNW-3569-0003,VariantKeySNW-3569-0003,SNW-Image229-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-229-01/0.jpg,700,700
variant,KeySnowboard00229,SKU-SNW-3569-0004,VariantKeySNW-3569-0004,SNW-Image229-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-229-01/0.jpg,700,700
image,KeySnowboard00230,SKU-SNW-3326,VariantKeySNW-3326,SNW-Image230-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-230-01/0.jpg,700,700
variant,KeySnowboard00230,SKU-SNW-3326-0001,VariantKeySNW-3326-0001,SNW-Image230-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-230-01/0.jpg,700,700
variant,KeySnowboard00230,SKU-SNW-3326-0002,VariantKeySNW-3326-0002,SNW-Image230-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-230-01/0.jpg,700,700
variant,KeySnowboard00230,SKU-SNW-3326-0003,VariantKeySNW-3326-0003,SNW-Image230-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-230-01/0.jpg,700,700
variant,KeySnowboard00230,SKU-SNW-3326-0004,VariantKeySNW-3326-0004,SNW-Image230-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-230-01/0.jpg,700,700
image,KeySnowboard00231,SKU-SNW-2258,VariantKeySNW-2258,SNW-Image231-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-231-01/0.jpg,700,700
variant,KeySnowboard00231,SKU-SNW-2258-0001,VariantKeySNW-2258-0001,SNW-Image231-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-231-01/0.jpg,700,700
variant,KeySnowboard00231,SKU-SNW-2258-0002,VariantKeySNW-2258-0002,SNW-Image231-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-231-01/0.jpg,700,700
variant,KeySnowboard00231,SKU-SNW-2258-0003,VariantKeySNW-2258-0003,SNW-Image231-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-231-01/0.jpg,700,700
variant,KeySnowboard00231,SKU-SNW-2258-0004,VariantKeySNW-2258-0004,SNW-Image231-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-231-01/0.jpg,700,700
